loc_rowid,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year
11642,Kepler-1441 b,Kepler-1441,1,1,Transit,2016
11643,Kepler-1441 b,Kepler-1441,1,1,Transit,2016
11644,Kepler-1441 b,Kepler-1441,1,1,Transit,2016
11645,Kepler-1442 b,Kepler-1442,1,1,Transit,2016
11646,Kepler-1442 b,Kepler-1442,1,1,Transit,2016
11647,Kepler-1442 b,Kepler-1442,1,1,Transit,2016
11648,Kepler-1442 b,Kepler-1442,1,1,Transit,2016
11649,Kepler-1442 b,Kepler-1442,1,1,Transit,2016
11650,Kepler-1442 b,Kepler-1442,1,1,Transit,2016
11651,Kepler-1442 b,Kepler-1442,1,1,Transit,2016
11652,Kepler-1442 b,Kepler-1442,1,1,Transit,2016
11653,Kepler-1442 b,Kepler-1442,1,1,Transit,2016
11654,Kepler-1443 b,Kepler-1443,1,1,Transit,2016
11655,Kepler-1443 b,Kepler-1443,1,1,Transit,2016
11656,Kepler-1443 b,Kepler-1443,1,1,Transit,2016
11657,Kepler-1443 b,Kepler-1443,1,1,Transit,2016
11658,Kepler-1443 b,Kepler-1443,1,1,Transit,2016
11659,Kepler-1443 b,Kepler-1443,1,1,Transit,2016
11660,Kepler-1443 b,Kepler-1443,1,1,Transit,2016
11661,Kepler-1443 b,Kepler-1443,1,1,Transit,2016
11662,Kepler-1444 b,Kepler-1444,1,1,Transit,2016
11663,Kepler-1444 b,Kepler-1444,1,1,Transit,2016
11664,Kepler-1444 b,Kepler-1444,1,1,Transit,2016
11665,Kepler-1444 b,Kepler-1444,1,1,Transit,2016
11666,Kepler-1444 b,Kepler-1444,1,1,Transit,2016
11667,Kepler-1444 b,Kepler-1444,1,1,Transit,2016
11668,Kepler-1444 b,Kepler-1444,1,1,Transit,2016
11669,Kepler-1444 b,Kepler-1444,1,1,Transit,2016
11670,Kepler-1444 b,Kepler-1444,1,1,Transit,2016
11671,Kepler-1445 b,Kepler-1445,1,1,Transit,2016
11672,Kepler-1445 b,Kepler-1445,1,1,Transit,2016
11673,Kepler-1445 b,Kepler-1445,1,1,Transit,2016
11674,Kepler-1445 b,Kepler-1445,1,1,Transit,2016
11675,Kepler-1445 b,Kepler-1445,1,1,Transit,2016
11676,Kepler-1445 b,Kepler-1445,1,1,Transit,2016
11677,Kepler-1445 b,Kepler-1445,1,1,Transit,2016
11678,Kepler-1445 b,Kepler-1445,1,1,Transit,2016
11679,Kepler-1446 b,Kepler-1446,1,1,Transit,2016
11680,Kepler-1446 b,Kepler-1446,1,1,Transit,2016
11681,Kepler-1446 b,Kepler-1446,1,1,Transit,2016
11682,Kepler-1446 b,Kepler-1446,1,1,Transit,2016
11683,Kepler-1446 b,Kepler-1446,1,1,Transit,2016
11684,Kepler-1446 b,Kepler-1446,1,1,Transit,2016
11685,Kepler-1446 b,Kepler-1446,1,1,Transit,2016
11686,Kepler-1446 b,Kepler-1446,1,1,Transit,2016
11687,Kepler-1446 b,Kepler-1446,1,1,Transit,2016
11688,Kepler-1447 b,Kepler-1447,1,1,Transit,2016
11689,Kepler-1447 b,Kepler-1447,1,1,Transit,2016
11690,Kepler-1447 b,Kepler-1447,1,1,Transit,2016
11691,Kepler-1447 b,Kepler-1447,1,1,Transit,2016
11692,Kepler-1447 b,Kepler-1447,1,1,Transit,2016
11693,Kepler-1447 b,Kepler-1447,1,1,Transit,2016
11694,Kepler-1447 b,Kepler-1447,1,1,Transit,2016
11695,Kepler-1447 b,Kepler-1447,1,1,Transit,2016
11696,Kepler-1447 b,Kepler-1447,1,1,Transit,2016
11697,Kepler-1448 b,Kepler-1448,1,1,Transit,2016
11698,Kepler-1448 b,Kepler-1448,1,1,Transit,2016
11699,Kepler-1448 b,Kepler-1448,1,1,Transit,2016
11700,Kepler-1448 b,Kepler-1448,1,1,Transit,2016
11701,Kepler-1448 b,Kepler-1448,1,1,Transit,2016
11702,Kepler-1448 b,Kepler-1448,1,1,Transit,2016
11703,Kepler-1448 b,Kepler-1448,1,1,Transit,2016
11704,Kepler-1448 b,Kepler-1448,1,1,Transit,2016
11705,Kepler-1448 b,Kepler-1448,1,1,Transit,2016
11706,Kepler-1449 b,Kepler-1449,1,1,Transit,2016
11707,Kepler-1449 b,Kepler-1449,1,1,Transit,2016
11708,Kepler-1449 b,Kepler-1449,1,1,Transit,2016
11709,Kepler-1449 b,Kepler-1449,1,1,Transit,2016
11710,Kepler-1449 b,Kepler-1449,1,1,Transit,2016
11711,Kepler-1449 b,Kepler-1449,1,1,Transit,2016
11712,Kepler-1449 b,Kepler-1449,1,1,Transit,2016
11713,Kepler-1449 b,Kepler-1449,1,1,Transit,2016
11714,Kepler-145 b,Kepler-145,1,2,Transit,2013
11715,Kepler-145 b,Kepler-145,1,2,Transit,2013
11716,Kepler-145 b,Kepler-145,1,2,Transit,2013
11717,Kepler-145 b,Kepler-145,1,2,Transit,2013
11718,Kepler-145 b,Kepler-145,1,2,Transit,2013
11719,Kepler-145 b,Kepler-145,1,2,Transit,2013
11720,Kepler-145 b,Kepler-145,1,2,Transit,2013
11721,Kepler-145 b,Kepler-145,1,2,Transit,2013
11722,Kepler-145 b,Kepler-145,1,2,Transit,2013
11723,Kepler-145 b,Kepler-145,1,2,Transit,2013
11724,Kepler-145 b,Kepler-145,1,2,Transit,2013
11725,Kepler-145 b,Kepler-145,1,2,Transit,2013
11726,Kepler-145 c,Kepler-145,1,2,Transit,2013
11727,Kepler-145 c,Kepler-145,1,2,Transit,2013
11728,Kepler-145 c,Kepler-145,1,2,Transit,2013
11729,Kepler-145 c,Kepler-145,1,2,Transit,2013
11730,Kepler-145 c,Kepler-145,1,2,Transit,2013
11731,Kepler-145 c,Kepler-145,1,2,Transit,2013
11732,Kepler-145 c,Kepler-145,1,2,Transit,2013
11733,Kepler-145 c,Kepler-145,1,2,Transit,2013
11734,Kepler-145 c,Kepler-145,1,2,Transit,2013
11735,Kepler-145 c,Kepler-145,1,2,Transit,2013
11736,Kepler-145 c,Kepler-145,1,2,Transit,2013
11737,Kepler-145 c,Kepler-145,1,2,Transit,2013
11738,Kepler-1450 b,Kepler-1450,1,1,Transit,2016
11739,Kepler-1450 b,Kepler-1450,1,1,Transit,2016
11740,Kepler-1450 b,Kepler-1450,1,1,Transit,2016
11741,Kepler-1450 b,Kepler-1450,1,1,Transit,2016
11742,Kepler-1450 b,Kepler-1450,1,1,Transit,2016
11743,Kepler-1450 b,Kepler-1450,1,1,Transit,2016
11744,Kepler-1450 b,Kepler-1450,1,1,Transit,2016
11745,Kepler-1450 b,Kepler-1450,1,1,Transit,2016
11746,Kepler-1450 b,Kepler-1450,1,1,Transit,2016
11747,Kepler-1451 b,Kepler-1451,1,1,Transit,2016
11748,Kepler-1451 b,Kepler-1451,1,1,Transit,2016
11749,Kepler-1451 b,Kepler-1451,1,1,Transit,2016
11750,Kepler-1451 b,Kepler-1451,1,1,Transit,2016
11751,Kepler-1451 b,Kepler-1451,1,1,Transit,2016
11752,Kepler-1451 b,Kepler-1451,1,1,Transit,2016
11753,Kepler-1451 b,Kepler-1451,1,1,Transit,2016
11754,Kepler-1451 b,Kepler-1451,1,1,Transit,2016
11755,Kepler-1452 b,Kepler-1452,1,1,Transit,2016
11756,Kepler-1452 b,Kepler-1452,1,1,Transit,2016
11757,Kepler-1452 b,Kepler-1452,1,1,Transit,2016
11758,Kepler-1452 b,Kepler-1452,1,1,Transit,2016
11759,Kepler-1452 b,Kepler-1452,1,1,Transit,2016
11760,Kepler-1452 b,Kepler-1452,1,1,Transit,2016
11761,Kepler-1452 b,Kepler-1452,1,1,Transit,2016
11762,Kepler-1452 b,Kepler-1452,1,1,Transit,2016
11763,Kepler-1452 b,Kepler-1452,1,1,Transit,2016
11764,Kepler-1453 b,Kepler-1453,1,1,Transit,2016
11765,Kepler-1453 b,Kepler-1453,1,1,Transit,2016
11766,Kepler-1453 b,Kepler-1453,1,1,Transit,2016
11767,Kepler-1453 b,Kepler-1453,1,1,Transit,2016
11768,Kepler-1453 b,Kepler-1453,1,1,Transit,2016
11769,Kepler-1453 b,Kepler-1453,1,1,Transit,2016
11770,Kepler-1453 b,Kepler-1453,1,1,Transit,2016
11771,Kepler-1453 b,Kepler-1453,1,1,Transit,2016
11772,Kepler-1453 b,Kepler-1453,1,1,Transit,2016
11773,Kepler-1454 b,Kepler-1454,1,1,Transit,2016
11774,Kepler-1454 b,Kepler-1454,1,1,Transit,2016
11775,Kepler-1454 b,Kepler-1454,1,1,Transit,2016
11776,Kepler-1454 b,Kepler-1454,1,1,Transit,2016
11777,Kepler-1454 b,Kepler-1454,1,1,Transit,2016
11778,Kepler-1454 b,Kepler-1454,1,1,Transit,2016
11779,Kepler-1454 b,Kepler-1454,1,1,Transit,2016
11780,Kepler-1454 b,Kepler-1454,1,1,Transit,2016
11781,Kepler-1454 b,Kepler-1454,1,1,Transit,2016
11782,Kepler-1455 b,Kepler-1455,1,1,Transit,2016
11783,Kepler-1455 b,Kepler-1455,1,1,Transit,2016
11784,Kepler-1455 b,Kepler-1455,1,1,Transit,2016
11785,Kepler-1455 b,Kepler-1455,1,1,Transit,2016
11786,Kepler-1455 b,Kepler-1455,1,1,Transit,2016
11787,Kepler-1455 b,Kepler-1455,1,1,Transit,2016
11788,Kepler-1455 b,Kepler-1455,1,1,Transit,2016
11789,Kepler-1455 b,Kepler-1455,1,1,Transit,2016
11790,Kepler-1455 b,Kepler-1455,1,1,Transit,2016
11791,Kepler-1455 b,Kepler-1455,1,1,Transit,2016
11792,Kepler-1456 b,Kepler-1456,1,1,Transit,2016
11793,Kepler-1456 b,Kepler-1456,1,1,Transit,2016
11794,Kepler-1456 b,Kepler-1456,1,1,Transit,2016
11795,Kepler-1456 b,Kepler-1456,1,1,Transit,2016
11796,Kepler-1456 b,Kepler-1456,1,1,Transit,2016
11797,Kepler-1456 b,Kepler-1456,1,1,Transit,2016
11798,Kepler-1456 b,Kepler-1456,1,1,Transit,2016
11799,Kepler-1456 b,Kepler-1456,1,1,Transit,2016
11800,Kepler-1457 b,Kepler-1457,1,1,Transit,2016
11801,Kepler-1457 b,Kepler-1457,1,1,Transit,2016
11802,Kepler-1457 b,Kepler-1457,1,1,Transit,2016
11803,Kepler-1457 b,Kepler-1457,1,1,Transit,2016
11804,Kepler-1457 b,Kepler-1457,1,1,Transit,2016
11805,Kepler-1457 b,Kepler-1457,1,1,Transit,2016
11806,Kepler-1457 b,Kepler-1457,1,1,Transit,2016
11807,Kepler-1457 b,Kepler-1457,1,1,Transit,2016
11808,Kepler-1457 b,Kepler-1457,1,1,Transit,2016
11809,Kepler-1458 b,Kepler-1458,1,1,Transit,2016
11810,Kepler-1458 b,Kepler-1458,1,1,Transit,2016
11811,Kepler-1458 b,Kepler-1458,1,1,Transit,2016
11812,Kepler-1458 b,Kepler-1458,1,1,Transit,2016
11813,Kepler-1458 b,Kepler-1458,1,1,Transit,2016
11814,Kepler-1458 b,Kepler-1458,1,1,Transit,2016
11815,Kepler-1458 b,Kepler-1458,1,1,Transit,2016
11816,Kepler-1458 b,Kepler-1458,1,1,Transit,2016
11817,Kepler-1458 b,Kepler-1458,1,1,Transit,2016
11818,Kepler-1459 b,Kepler-1459,1,1,Transit,2016
11819,Kepler-1459 b,Kepler-1459,1,1,Transit,2016
11820,Kepler-1459 b,Kepler-1459,1,1,Transit,2016
11821,Kepler-1459 b,Kepler-1459,1,1,Transit,2016
11822,Kepler-1459 b,Kepler-1459,1,1,Transit,2016
11823,Kepler-1459 b,Kepler-1459,1,1,Transit,2016
11824,Kepler-1459 b,Kepler-1459,1,1,Transit,2016
11825,Kepler-1459 b,Kepler-1459,1,1,Transit,2016
11826,Kepler-1459 b,Kepler-1459,1,1,Transit,2016
11827,Kepler-146 b,Kepler-146,1,2,Transit,2014
11828,Kepler-146 b,Kepler-146,1,2,Transit,2014
11829,Kepler-146 b,Kepler-146,1,2,Transit,2014
11830,Kepler-146 b,Kepler-146,1,2,Transit,2014
11831,Kepler-146 b,Kepler-146,1,2,Transit,2014
11832,Kepler-146 b,Kepler-146,1,2,Transit,2014
11833,Kepler-146 b,Kepler-146,1,2,Transit,2014
11834,Kepler-146 b,Kepler-146,1,2,Transit,2014
11835,Kepler-146 b,Kepler-146,1,2,Transit,2014
11836,Kepler-146 b,Kepler-146,1,2,Transit,2014
11837,Kepler-146 b,Kepler-146,1,2,Transit,2014
11838,Kepler-146 c,Kepler-146,1,2,Transit,2014
11839,Kepler-146 c,Kepler-146,1,2,Transit,2014
11840,Kepler-146 c,Kepler-146,1,2,Transit,2014
11841,Kepler-146 c,Kepler-146,1,2,Transit,2014
11842,Kepler-146 c,Kepler-146,1,2,Transit,2014
11843,Kepler-146 c,Kepler-146,1,2,Transit,2014
11844,Kepler-146 c,Kepler-146,1,2,Transit,2014
11845,Kepler-146 c,Kepler-146,1,2,Transit,2014
11846,Kepler-146 c,Kepler-146,1,2,Transit,2014
11847,Kepler-146 c,Kepler-146,1,2,Transit,2014
11848,Kepler-146 c,Kepler-146,1,2,Transit,2014
11849,Kepler-146 c,Kepler-146,1,2,Transit,2014
11850,Kepler-1460 b,Kepler-1460,1,1,Transit,2016
11851,Kepler-1460 b,Kepler-1460,1,1,Transit,2016
11852,Kepler-1460 b,Kepler-1460,1,1,Transit,2016
11853,Kepler-1460 b,Kepler-1460,1,1,Transit,2016
11854,Kepler-1460 b,Kepler-1460,1,1,Transit,2016
11855,Kepler-1460 b,Kepler-1460,1,1,Transit,2016
11856,Kepler-1460 b,Kepler-1460,1,1,Transit,2016
11857,Kepler-1460 b,Kepler-1460,1,1,Transit,2016
11858,Kepler-1460 b,Kepler-1460,1,1,Transit,2016
11859,Kepler-1461 b,Kepler-1461,1,1,Transit,2016
11860,Kepler-1461 b,Kepler-1461,1,1,Transit,2016
11861,Kepler-1461 b,Kepler-1461,1,1,Transit,2016
11862,Kepler-1461 b,Kepler-1461,1,1,Transit,2016
11863,Kepler-1461 b,Kepler-1461,1,1,Transit,2016
11864,Kepler-1461 b,Kepler-1461,1,1,Transit,2016
11865,Kepler-1461 b,Kepler-1461,1,1,Transit,2016
11866,Kepler-1461 b,Kepler-1461,1,1,Transit,2016
11867,Kepler-1461 b,Kepler-1461,1,1,Transit,2016
11868,Kepler-1462 b,Kepler-1462,1,1,Transit,2016
11869,Kepler-1462 b,Kepler-1462,1,1,Transit,2016
11870,Kepler-1462 b,Kepler-1462,1,1,Transit,2016
11871,Kepler-1462 b,Kepler-1462,1,1,Transit,2016
11872,Kepler-1462 b,Kepler-1462,1,1,Transit,2016
11873,Kepler-1462 b,Kepler-1462,1,1,Transit,2016
11874,Kepler-1462 b,Kepler-1462,1,1,Transit,2016
11875,Kepler-1462 b,Kepler-1462,1,1,Transit,2016
11876,Kepler-1462 b,Kepler-1462,1,1,Transit,2016
11877,Kepler-1463 b,Kepler-1463,1,1,Transit,2016
11878,Kepler-1463 b,Kepler-1463,1,1,Transit,2016
11879,Kepler-1463 b,Kepler-1463,1,1,Transit,2016
11880,Kepler-1463 b,Kepler-1463,1,1,Transit,2016
11881,Kepler-1463 b,Kepler-1463,1,1,Transit,2016
11882,Kepler-1463 b,Kepler-1463,1,1,Transit,2016
11883,Kepler-1463 b,Kepler-1463,1,1,Transit,2016
11884,Kepler-1463 b,Kepler-1463,1,1,Transit,2016
11885,Kepler-1464 b,Kepler-1464,1,2,Transit,2016
11886,Kepler-1464 b,Kepler-1464,1,2,Transit,2016
11887,Kepler-1464 b,Kepler-1464,1,2,Transit,2016
11888,Kepler-1464 b,Kepler-1464,1,2,Transit,2016
11889,Kepler-1464 b,Kepler-1464,1,2,Transit,2016
11890,Kepler-1464 b,Kepler-1464,1,2,Transit,2016
11891,Kepler-1464 b,Kepler-1464,1,2,Transit,2016
11892,Kepler-1464 b,Kepler-1464,1,2,Transit,2016
11893,Kepler-1464 b,Kepler-1464,1,2,Transit,2016
11894,Kepler-1464 c,Kepler-1464,1,2,Transit,2016
11895,Kepler-1464 c,Kepler-1464,1,2,Transit,2016
11896,Kepler-1464 c,Kepler-1464,1,2,Transit,2016
11897,Kepler-1464 c,Kepler-1464,1,2,Transit,2016
11898,Kepler-1464 c,Kepler-1464,1,2,Transit,2016
11899,Kepler-1464 c,Kepler-1464,1,2,Transit,2016
11900,Kepler-1464 c,Kepler-1464,1,2,Transit,2016
11901,Kepler-1464 c,Kepler-1464,1,2,Transit,2016
11902,Kepler-1465 b,Kepler-1465,1,1,Transit,2016
11903,Kepler-1465 b,Kepler-1465,1,1,Transit,2016
11904,Kepler-1465 b,Kepler-1465,1,1,Transit,2016
11905,Kepler-1465 b,Kepler-1465,1,1,Transit,2016
11906,Kepler-1465 b,Kepler-1465,1,1,Transit,2016
11907,Kepler-1465 b,Kepler-1465,1,1,Transit,2016
11908,Kepler-1465 b,Kepler-1465,1,1,Transit,2016
11909,Kepler-1465 b,Kepler-1465,1,1,Transit,2016
11910,Kepler-1466 b,Kepler-1466,1,1,Transit,2016
11911,Kepler-1466 b,Kepler-1466,1,1,Transit,2016
11912,Kepler-1466 b,Kepler-1466,1,1,Transit,2016
11913,Kepler-1466 b,Kepler-1466,1,1,Transit,2016
11914,Kepler-1466 b,Kepler-1466,1,1,Transit,2016
11915,Kepler-1466 b,Kepler-1466,1,1,Transit,2016
11916,Kepler-1466 b,Kepler-1466,1,1,Transit,2016
11917,Kepler-1466 b,Kepler-1466,1,1,Transit,2016
11918,Kepler-1466 b,Kepler-1466,1,1,Transit,2016
11919,Kepler-1467 b,Kepler-1467,1,1,Transit,2016
11920,Kepler-1467 b,Kepler-1467,1,1,Transit,2016
11921,Kepler-1467 b,Kepler-1467,1,1,Transit,2016
11922,Kepler-1467 b,Kepler-1467,1,1,Transit,2016
11923,Kepler-1467 b,Kepler-1467,1,1,Transit,2016
11924,Kepler-1467 b,Kepler-1467,1,1,Transit,2016
11925,Kepler-1467 b,Kepler-1467,1,1,Transit,2016
11926,Kepler-1467 b,Kepler-1467,1,1,Transit,2016
11927,Kepler-1467 b,Kepler-1467,1,1,Transit,2016
11928,Kepler-1468 b,Kepler-1468,1,3,Transit,2016
11929,Kepler-1468 b,Kepler-1468,1,3,Transit,2016
11930,Kepler-1468 b,Kepler-1468,1,3,Transit,2016
11931,Kepler-1468 b,Kepler-1468,1,3,Transit,2016
11932,Kepler-1468 b,Kepler-1468,1,3,Transit,2016
11933,Kepler-1468 b,Kepler-1468,1,3,Transit,2016
11934,Kepler-1468 b,Kepler-1468,1,3,Transit,2016
11935,Kepler-1468 b,Kepler-1468,1,3,Transit,2016
11936,Kepler-1468 b,Kepler-1468,1,3,Transit,2016
11937,Kepler-1468 c,Kepler-1468,1,3,Transit,2016
11938,Kepler-1468 c,Kepler-1468,1,3,Transit,2016
11939,Kepler-1468 c,Kepler-1468,1,3,Transit,2016
11940,Kepler-1468 c,Kepler-1468,1,3,Transit,2016
11941,Kepler-1468 c,Kepler-1468,1,3,Transit,2016
11942,Kepler-1468 c,Kepler-1468,1,3,Transit,2016
11943,Kepler-1468 c,Kepler-1468,1,3,Transit,2016
11944,Kepler-1468 c,Kepler-1468,1,3,Transit,2016
11945,Kepler-1468 d,Kepler-1468,1,3,Transit,2021
11946,Kepler-1468 d,Kepler-1468,1,3,Transit,2021
11947,Kepler-1468 d,Kepler-1468,1,3,Transit,2021
11948,Kepler-1468 d,Kepler-1468,1,3,Transit,2021
11949,Kepler-1468 d,Kepler-1468,1,3,Transit,2021
11950,Kepler-1468 d,Kepler-1468,1,3,Transit,2021
11951,Kepler-1468 d,Kepler-1468,1,3,Transit,2021
11952,Kepler-1469 b,Kepler-1469,1,1,Transit,2016
11953,Kepler-1469 b,Kepler-1469,1,1,Transit,2016
11954,Kepler-1469 b,Kepler-1469,1,1,Transit,2016
11955,Kepler-1469 b,Kepler-1469,1,1,Transit,2016
11956,Kepler-1469 b,Kepler-1469,1,1,Transit,2016
11957,Kepler-1469 b,Kepler-1469,1,1,Transit,2016
11958,Kepler-1469 b,Kepler-1469,1,1,Transit,2016
11959,Kepler-1469 b,Kepler-1469,1,1,Transit,2016
11960,Kepler-1469 b,Kepler-1469,1,1,Transit,2016
11961,Kepler-147 b,Kepler-147,1,2,Transit,2014
11962,Kepler-147 b,Kepler-147,1,2,Transit,2014
11963,Kepler-147 b,Kepler-147,1,2,Transit,2014
11964,Kepler-147 b,Kepler-147,1,2,Transit,2014
11965,Kepler-147 b,Kepler-147,1,2,Transit,2014
11966,Kepler-147 b,Kepler-147,1,2,Transit,2014
11967,Kepler-147 b,Kepler-147,1,2,Transit,2014
11968,Kepler-147 b,Kepler-147,1,2,Transit,2014
11969,Kepler-147 b,Kepler-147,1,2,Transit,2014
11970,Kepler-147 b,Kepler-147,1,2,Transit,2014
11971,Kepler-147 c,Kepler-147,1,2,Transit,2014
11972,Kepler-147 c,Kepler-147,1,2,Transit,2014
11973,Kepler-147 c,Kepler-147,1,2,Transit,2014
11974,Kepler-147 c,Kepler-147,1,2,Transit,2014
11975,Kepler-147 c,Kepler-147,1,2,Transit,2014
11976,Kepler-147 c,Kepler-147,1,2,Transit,2014
11977,Kepler-147 c,Kepler-147,1,2,Transit,2014
11978,Kepler-147 c,Kepler-147,1,2,Transit,2014
11979,Kepler-147 c,Kepler-147,1,2,Transit,2014
11980,Kepler-147 c,Kepler-147,1,2,Transit,2014
11981,Kepler-147 c,Kepler-147,1,2,Transit,2014
11982,Kepler-1470 b,Kepler-1470,1,1,Transit,2016
11983,Kepler-1470 b,Kepler-1470,1,1,Transit,2016
11984,Kepler-1470 b,Kepler-1470,1,1,Transit,2016
11985,Kepler-1470 b,Kepler-1470,1,1,Transit,2016
11986,Kepler-1470 b,Kepler-1470,1,1,Transit,2016
11987,Kepler-1470 b,Kepler-1470,1,1,Transit,2016
11988,Kepler-1470 b,Kepler-1470,1,1,Transit,2016
11989,Kepler-1470 b,Kepler-1470,1,1,Transit,2016
11990,Kepler-1471 b,Kepler-1471,1,1,Transit,2016
11991,Kepler-1471 b,Kepler-1471,1,1,Transit,2016
11992,Kepler-1471 b,Kepler-1471,1,1,Transit,2016
11993,Kepler-1471 b,Kepler-1471,1,1,Transit,2016
11994,Kepler-1471 b,Kepler-1471,1,1,Transit,2016
11995,Kepler-1471 b,Kepler-1471,1,1,Transit,2016
11996,Kepler-1471 b,Kepler-1471,1,1,Transit,2016
11997,Kepler-1471 b,Kepler-1471,1,1,Transit,2016
11998,Kepler-1472 b,Kepler-1472,1,1,Transit,2016
11999,Kepler-1472 b,Kepler-1472,1,1,Transit,2016
12000,Kepler-1472 b,Kepler-1472,1,1,Transit,2016
12001,Kepler-1472 b,Kepler-1472,1,1,Transit,2016
12002,Kepler-1472 b,Kepler-1472,1,1,Transit,2016
12003,Kepler-1472 b,Kepler-1472,1,1,Transit,2016
12004,Kepler-1472 b,Kepler-1472,1,1,Transit,2016
12005,Kepler-1472 b,Kepler-1472,1,1,Transit,2016
12006,Kepler-1472 b,Kepler-1472,1,1,Transit,2016
12007,Kepler-1473 b,Kepler-1473,1,1,Transit,2016
12008,Kepler-1473 b,Kepler-1473,1,1,Transit,2016
12009,Kepler-1473 b,Kepler-1473,1,1,Transit,2016
12010,Kepler-1473 b,Kepler-1473,1,1,Transit,2016
12011,Kepler-1473 b,Kepler-1473,1,1,Transit,2016
12012,Kepler-1473 b,Kepler-1473,1,1,Transit,2016
12013,Kepler-1473 b,Kepler-1473,1,1,Transit,2016
12014,Kepler-1473 b,Kepler-1473,1,1,Transit,2016
12015,Kepler-1474 b,Kepler-1474,1,1,Transit,2016
12016,Kepler-1474 b,Kepler-1474,1,1,Transit,2016
12017,Kepler-1474 b,Kepler-1474,1,1,Transit,2016
12018,Kepler-1474 b,Kepler-1474,1,1,Transit,2016
12019,Kepler-1474 b,Kepler-1474,1,1,Transit,2016
12020,Kepler-1474 b,Kepler-1474,1,1,Transit,2016
12021,Kepler-1474 b,Kepler-1474,1,1,Transit,2016
12022,Kepler-1474 b,Kepler-1474,1,1,Transit,2016
12023,Kepler-1474 b,Kepler-1474,1,1,Transit,2016
12024,Kepler-1475 b,Kepler-1475,1,1,Transit,2016
12025,Kepler-1475 b,Kepler-1475,1,1,Transit,2016
12026,Kepler-1475 b,Kepler-1475,1,1,Transit,2016
12027,Kepler-1475 b,Kepler-1475,1,1,Transit,2016
12028,Kepler-1475 b,Kepler-1475,1,1,Transit,2016
12029,Kepler-1475 b,Kepler-1475,1,1,Transit,2016
12030,Kepler-1475 b,Kepler-1475,1,1,Transit,2016
12031,Kepler-1475 b,Kepler-1475,1,1,Transit,2016
12032,Kepler-1475 b,Kepler-1475,1,1,Transit,2016
12033,Kepler-1476 b,Kepler-1476,1,1,Transit,2016
12034,Kepler-1476 b,Kepler-1476,1,1,Transit,2016
12035,Kepler-1476 b,Kepler-1476,1,1,Transit,2016
12036,Kepler-1476 b,Kepler-1476,1,1,Transit,2016
12037,Kepler-1476 b,Kepler-1476,1,1,Transit,2016
12038,Kepler-1476 b,Kepler-1476,1,1,Transit,2016
12039,Kepler-1476 b,Kepler-1476,1,1,Transit,2016
12040,Kepler-1476 b,Kepler-1476,1,1,Transit,2016
12041,Kepler-1477 b,Kepler-1477,1,1,Transit,2016
12042,Kepler-1477 b,Kepler-1477,1,1,Transit,2016
12043,Kepler-1477 b,Kepler-1477,1,1,Transit,2016
12044,Kepler-1477 b,Kepler-1477,1,1,Transit,2016
12045,Kepler-1477 b,Kepler-1477,1,1,Transit,2016
12046,Kepler-1477 b,Kepler-1477,1,1,Transit,2016
12047,Kepler-1477 b,Kepler-1477,1,1,Transit,2016
12048,Kepler-1477 b,Kepler-1477,1,1,Transit,2016
12049,Kepler-1478 b,Kepler-1478,1,1,Transit,2016
12050,Kepler-1478 b,Kepler-1478,1,1,Transit,2016
12051,Kepler-1478 b,Kepler-1478,1,1,Transit,2016
12052,Kepler-1478 b,Kepler-1478,1,1,Transit,2016
12053,Kepler-1478 b,Kepler-1478,1,1,Transit,2016
12054,Kepler-1478 b,Kepler-1478,1,1,Transit,2016
12055,Kepler-1478 b,Kepler-1478,1,1,Transit,2016
12056,Kepler-1478 b,Kepler-1478,1,1,Transit,2016
12057,Kepler-1479 b,Kepler-1479,1,1,Transit,2016
12058,Kepler-1479 b,Kepler-1479,1,1,Transit,2016
12059,Kepler-1479 b,Kepler-1479,1,1,Transit,2016
12060,Kepler-1479 b,Kepler-1479,1,1,Transit,2016
12061,Kepler-1479 b,Kepler-1479,1,1,Transit,2016
12062,Kepler-1479 b,Kepler-1479,1,1,Transit,2016
12063,Kepler-1479 b,Kepler-1479,1,1,Transit,2016
12064,Kepler-1479 b,Kepler-1479,1,1,Transit,2016
12065,Kepler-1479 b,Kepler-1479,1,1,Transit,2016
12066,Kepler-148 b,Kepler-148,1,3,Transit,2014
12067,Kepler-148 b,Kepler-148,1,3,Transit,2014
12068,Kepler-148 b,Kepler-148,1,3,Transit,2014
12069,Kepler-148 b,Kepler-148,1,3,Transit,2014
12070,Kepler-148 b,Kepler-148,1,3,Transit,2014
12071,Kepler-148 b,Kepler-148,1,3,Transit,2014
12072,Kepler-148 b,Kepler-148,1,3,Transit,2014
12073,Kepler-148 b,Kepler-148,1,3,Transit,2014
12074,Kepler-148 b,Kepler-148,1,3,Transit,2014
12075,Kepler-148 b,Kepler-148,1,3,Transit,2014
12076,Kepler-148 b,Kepler-148,1,3,Transit,2014
12077,Kepler-148 c,Kepler-148,1,3,Transit,2014
12078,Kepler-148 c,Kepler-148,1,3,Transit,2014
12079,Kepler-148 c,Kepler-148,1,3,Transit,2014
12080,Kepler-148 c,Kepler-148,1,3,Transit,2014
12081,Kepler-148 c,Kepler-148,1,3,Transit,2014
12082,Kepler-148 c,Kepler-148,1,3,Transit,2014
