Exoplanet Name,Discovered Year
WASP-4 b,2007
WASP-4 b,2007
WASP-4 b,2007
WASP-4 b,2007
XO-2 N b,2007
XO-2 N b,2007
XO-2 N b,2007
XO-2 N b,2007
XO-2 N b,2007
XO-2 N b,2007
XO-2 N b,2007
XO-2 N b,2007
XO-2 N b,2007
XO-2 N b,2007
XO-2 N b,2007
XO-2 N b,2007
XO-2 N b,2007
XO-3 b,2007
XO-3 b,2007
XO-3 b,2007
XO-3 b,2007
XO-3 b,2007
XO-3 b,2007
XO-3 b,2007
XO-3 b,2007
XO-3 b,2007
XO-3 b,2007
XO-3 b,2007
XO-3 b,2007
XO-3 b,2007
XO-3 b,2007
kap CrB b,2007
kap CrB b,2007
kap CrB b,2007
kap CrB b,2007
kap CrB b,2007
kap CrB b,2007
kap CrB b,2007
kap CrB b,2007
kap CrB b,2007
kap CrB b,2007
xi Aql b,2007
xi Aql b,2007
14 And b,2008
14 And b,2008
18 Del b,2008
18 Del b,2008
1RXS J160929.1-210524 b,2008
1RXS J160929.1-210524 b,2008
1RXS J160929.1-210524 b,2008
1RXS J160929.1-210524 b,2008
42 Dra b,2008
6 Lyn b,2008
6 Lyn b,2008
6 Lyn b,2008
81 Cet b,2008
81 Cet b,2008
BD-17 63 b,2008
BD-17 63 b,2008
CoRoT-1 b,2008
CoRoT-1 b,2008
CoRoT-1 b,2008
CoRoT-1 b,2008
CoRoT-1 b,2008
CoRoT-1 b,2008
CoRoT-1 b,2008
CoRoT-2 b,2008
CoRoT-2 b,2008
CoRoT-2 b,2008
CoRoT-2 b,2008
CoRoT-2 b,2008
CoRoT-2 b,2008
CoRoT-2 b,2008
CoRoT-2 b,2008
CoRoT-2 b,2008
CoRoT-2 b,2008
CoRoT-2 b,2008
CoRoT-3 b,2008
CoRoT-3 b,2008
CoRoT-3 b,2008
CoRoT-3 b,2008
CoRoT-3 b,2008
CoRoT-4 b,2008
CoRoT-4 b,2008
CoRoT-4 b,2008
CoRoT-4 b,2008
FU Tau b,2008
GJ 832 b,2008
GJ 832 b,2008
GJ 832 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-11 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-7 b,2008
HAT-P-8 b,2008
HAT-P-8 b,2008
HAT-P-8 b,2008
HAT-P-8 b,2008
HAT-P-8 b,2008
HAT-P-8 b,2008
HAT-P-8 b,2008
HAT-P-8 b,2008
HAT-P-9 b,2008
HAT-P-9 b,2008
HAT-P-9 b,2008
HAT-P-9 b,2008
HAT-P-9 b,2008
HAT-P-9 b,2008
HAT-P-9 b,2008
HAT-P-9 b,2008
HAT-P-9 b,2008
HD 102272 b,2008
HD 102272 b,2008
HD 102272 b,2008
HD 11506 c,2008
HD 11506 c,2008
HD 11506 c,2008
HD 11506 c,2008
HD 11964 c,2008
HD 11964 c,2008
HD 139357 b,2008
HD 139357 b,2008
HD 143361 b,2008
HD 143361 b,2008
HD 143361 b,2008
HD 143361 b,2008
HD 145377 b,2008
HD 145377 b,2008
HD 153950 b,2008
HD 153950 b,2008
HD 154672 b,2008
HD 154672 b,2008
HD 154672 b,2008
HD 16417 b,2008
HD 173416 b,2008
HD 173416 b,2008
HD 179079 b,2008
HD 179079 b,2008
HD 179079 b,2008
HD 181433 b,2008
HD 181433 b,2008
HD 181433 b,2008
HD 181433 b,2008
HD 181433 c,2008
HD 181433 c,2008
HD 181433 c,2008
HD 181433 d,2008
HD 181433 d,2008
HD 181433 d,2008
HD 183263 c,2008
HD 183263 c,2008
HD 183263 c,2008
HD 183263 c,2008
HD 183263 c,2008
HD 187123 c,2008
HD 187123 c,2008
HD 187123 c,2008
HD 187123 c,2008
HD 205739 b,2008
HD 20868 b,2008
HD 20868 b,2008
HD 285968 b,2008
HD 285968 b,2008
HD 285968 b,2008
HD 45364 b,2008
HD 45364 b,2008
HD 45364 c,2008
HD 45364 c,2008
HD 45652 b,2008
HD 45652 b,2008
HD 45652 b,2008
HD 47186 b,2008
HD 47186 b,2008
HD 47186 c,2008
HD 48265 b,2008
HD 48265 b,2008
HD 48265 b,2008
HD 60532 b,2008
HD 60532 b,2008
HD 60532 c,2008
HD 60532 c,2008
HD 73267 b,2008
HD 73267 b,2008
HD 73267 b,2008
HD 73534 b,2008
HD 73534 b,2008
HD 73534 b,2008
HD 73534 b,2008
HD 73534 b,2008
HD 7924 b,2008
HD 7924 b,2008
HD 7924 b,2008
HD 7924 b,2008
HD 7924 b,2008
HR 8799 b,2008
HR 8799 b,2008
HR 8799 b,2008
HR 8799 b,2008
HR 8799 c,2008
HR 8799 c,2008
HR 8799 c,2008
HR 8799 c,2008
HR 8799 d,2008
HR 8799 d,2008
HR 8799 d,2008
HR 8799 d,2008
MOA-2007-BLG-192L b,2008
MOA-2007-BLG-400L b,2008
MOA-2007-BLG-400L b,2008
MOA-2007-BLG-400L b,2008
MOA-2007-BLG-400L b,2008
OGLE-2006-BLG-109L b,2008
OGLE-2006-BLG-109L b,2008
OGLE-2006-BLG-109L c,2008
OGLE-2006-BLG-109L c,2008
OGLE2-TR-L9 b,2008
OGLE2-TR-L9 b,2008
OGLE2-TR-L9 b,2008
OGLE2-TR-L9 b,2008
USco CTIO 108 b,2008
WASP-10 b,2008
WASP-10 b,2008
WASP-10 b,2008
WASP-10 b,2008
WASP-10 b,2008
WASP-10 b,2008
WASP-10 b,2008
WASP-10 b,2008
WASP-10 b,2008
WASP-10 b,2008
WASP-11 b,2008
WASP-11 b,2008
WASP-11 b,2008
WASP-11 b,2008
WASP-11 b,2008
WASP-11 b,2008
WASP-11 b,2008
WASP-11 b,2008
WASP-11 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-12 b,2008
WASP-14 b,2008
WASP-14 b,2008
WASP-14 b,2008
WASP-14 b,2008
WASP-14 b,2008
WASP-14 b,2008
WASP-14 b,2008
WASP-14 b,2008
WASP-14 b,2008
WASP-14 b,2008
WASP-14 b,2008
WASP-5 b,2008
WASP-5 b,2008
WASP-5 b,2008
WASP-5 b,2008
WASP-5 b,2008
WASP-5 b,2008
WASP-5 b,2008
WASP-5 b,2008
WASP-5 b,2008
WASP-5 b,2008
WASP-5 b,2008
WASP-5 b,2008
WASP-5 b,2008
WASP-7 b,2008
WASP-7 b,2008
WASP-7 b,2008
WASP-7 b,2008
WASP-7 b,2008
WASP-7 b,2008
WASP-7 b,2008
WASP-7 b,2008
WASP-7 b,2008
WASP-7 b,2008
WASP-7 b,2008
XO-4 b,2008
XO-4 b,2008
XO-4 b,2008
XO-4 b,2008
XO-4 b,2008
XO-4 b,2008
XO-4 b,2008
XO-4 b,2008
XO-4 b,2008
XO-5 b,2008
XO-5 b,2008
XO-5 b,2008
XO-5 b,2008
XO-5 b,2008
XO-5 b,2008
XO-5 b,2008
XO-5 b,2008
XO-5 b,2008
XO-5 b,2008
bet Pic b,2008
bet Pic b,2008
bet Pic b,2008
bet Pic b,2008
bet Pic b,2008
bet Pic b,2008
bet Pic b,2008
bet Pic b,2008
bet Pic b,2008
11 UMi b,2009
11 UMi b,2009
11 UMi b,2009
30 Ari B b,2009
30 Ari B b,2009
30 Ari B b,2009
47 UMa d,2009
47 UMa d,2009
61 Vir b,2009
61 Vir b,2009
61 Vir c,2009
61 Vir c,2009
61 Vir d,2009
BD+14 4559 b,2009
BD+14 4559 b,2009
BD+20 2457 b,2009
BD+20 2457 b,2009
BD+20 2457 c,2009
BD-08 2823 b,2009
BD-08 2823 b,2009
BD-08 2823 c,2009
CoRoT-5 b,2009
CoRoT-5 b,2009
CoRoT-5 b,2009
CoRoT-5 b,2009
CoRoT-5 b,2009
CoRoT-5 b,2009
CoRoT-6 b,2009
CoRoT-6 b,2009
CoRoT-6 b,2009
CoRoT-6 b,2009
CoRoT-7 b,2009
CoRoT-7 b,2009
CoRoT-7 b,2009
CoRoT-7 b,2009
CoRoT-7 b,2009
CoRoT-7 b,2009
CoRoT-7 b,2009
CoRoT-7 b,2009
CoRoT-7 c,2009
CoRoT-7 c,2009
CoRoT-7 c,2009
CoRoT-9 b,2009
CoRoT-9 b,2009
CoRoT-9 b,2009
CoRoT-9 b,2009
CoRoT-9 b,2009
DP Leo b,2009
DP Leo b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 1214 b,2009
GJ 179 b,2009
GJ 179 b,2009
GJ 581 e,2009
GJ 581 e,2009
GJ 581 e,2009
GJ 581 e,2009
GJ 649 b,2009
GJ 649 b,2009
HAT-P-12 b,2009
HAT-P-12 b,2009
HAT-P-12 b,2009
HAT-P-12 b,2009
HAT-P-12 b,2009
HAT-P-12 b,2009
HAT-P-12 b,2009
HAT-P-12 b,2009
HAT-P-12 b,2009
HAT-P-12 b,2009
HAT-P-12 b,2009
HAT-P-12 b,2009
HAT-P-12 b,2009
HAT-P-13 b,2009
HAT-P-13 b,2009
HAT-P-13 b,2009
HAT-P-13 b,2009
HAT-P-13 b,2009
HAT-P-13 b,2009
HAT-P-13 b,2009
HAT-P-13 b,2009
HAT-P-13 b,2009
HAT-P-13 b,2009
HAT-P-13 c,2009
HAT-P-13 c,2009
HAT-P-13 c,2009
HAT-P-13 c,2009
HD 103197 b,2009
HD 103197 b,2009
HD 104067 b,2009
HD 104067 b,2009
HD 104067 b,2009
HD 110014 b,2009
HD 110014 b,2009
HD 110014 b,2009
HD 125595 b,2009
HD 125595 b,2009
HD 125612 c,2009
HD 125612 c,2009
HD 125612 c,2009
HD 125612 d,2009
HD 125612 d,2009
HD 125612 d,2009
HD 126614 b,2009
HD 126614 b,2009
HD 126614 b,2009
HD 126614 b,2009
HD 129445 b,2009
HD 134987 c,2009
HD 134987 c,2009
HD 136418 b,2009
HD 136418 b,2009
HD 13931 b,2009
HD 13931 b,2009
HD 13931 b,2009
HD 13931 b,2009
HD 147018 b,2009
HD 147018 c,2009
HD 148156 b,2009
HD 148427 b,2009
HD 148427 b,2009
HD 152079 b,2009
HD 152079 b,2009
HD 152079 b,2009
HD 156411 b,2009
HD 16175 b,2009
HD 16175 b,2009
HD 16175 b,2009
HD 164604 b,2009
HD 164604 b,2009
HD 171238 b,2009
HD 171238 b,2009
HD 171238 b,2009
HD 175167 b,2009
HD 175167 b,2009
HD 175167 b,2009
HD 180902 b,2009
HD 180902 b,2009
HD 180902 b,2009
HD 181342 b,2009
HD 181342 b,2009
HD 181342 b,2009
HD 181342 b,2009
HD 181720 b,2009
HD 181720 b,2009
HD 190984 b,2009
HD 206610 b,2009
HD 206610 b,2009
HD 206610 b,2009
HD 212771 b,2009
HD 212771 b,2009
HD 212771 b,2009
HD 215497 b,2009
HD 215497 b,2009
HD 215497 c,2009
HD 240210 b,2009
HD 290327 b,2009
HD 290327 b,2009
HD 30562 b,2009
HD 30562 b,2009
HD 30562 b,2009
HD 32518 b,2009
HD 34445 b,2009
HD 34445 b,2009
HD 34445 b,2009
HD 34445 b,2009
HD 38801 b,2009
HD 38801 b,2009
HD 38801 b,2009
HD 38801 b,2009
HD 38801 b,2009
HD 40307 b,2009
HD 40307 b,2009
HD 40307 b,2009
HD 40307 c,2009
HD 40307 c,2009
HD 40307 c,2009
HD 40307 d,2009
HD 40307 d,2009
HD 40307 d,2009
HD 4313 b,2009
HD 4313 b,2009
HD 4313 b,2009
HD 63765 b,2009
HD 63765 b,2009
HD 6718 b,2009
HD 6718 b,2009
HD 85390 b,2009
HD 85390 b,2009
HD 85390 b,2009
HD 86226 b,2009
HD 86226 b,2009
HD 86226 b,2009
HD 86264 b,2009
HD 86264 b,2009
HD 8673 b,2009
HD 8673 b,2009
HD 87883 b,2009
HD 87883 b,2009
HD 87883 b,2009
HD 87883 b,2009
HD 87883 b,2009
HD 89307 b,2009
HD 89307 b,2009
HD 89307 b,2009
HD 89307 b,2009
HD 89307 b,2009
HD 90156 b,2009
HD 90156 b,2009
HD 9446 b,2009
HD 9446 c,2009
HD 95089 b,2009
HD 95089 b,2009
HD 96167 b,2009
HD 96167 b,2009
HD 96167 b,2009
HD 96167 b,2009
HIP 14810 d,2009
HIP 14810 d,2009
HIP 5158 b,2009
HIP 5158 b,2009
HIP 5158 b,2009
HIP 70849 b,2009
HIP 79431 b,2009
Kepler-4 b,2009
Kepler-4 b,2009
Kepler-4 b,2009
Kepler-4 b,2009
Kepler-4 b,2009
Kepler-4 b,2009
Kepler-4 b,2009
Kepler-4 b,2009
Kepler-4 b,2009
Kepler-4 b,2009
Kepler-4 b,2009
Kepler-4 b,2009
Kepler-4 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-5 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-6 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
Kepler-7 b,2009
MOA-2008-BLG-310L b,2009
MOA-2008-BLG-310L b,2009
MOA-2008-BLG-310L b,2009
MOA-2008-BLG-310L b,2009
OGLE-2007-BLG-368L b,2009
WASP-13 b,2009
WASP-13 b,2009
WASP-13 b,2009
WASP-13 b,2009
WASP-13 b,2009
WASP-13 b,2009
WASP-13 b,2009
WASP-13 b,2009
WASP-15 b,2009
WASP-15 b,2009
WASP-15 b,2009
WASP-15 b,2009
WASP-15 b,2009
WASP-15 b,2009
WASP-15 b,2009
WASP-15 b,2009
WASP-15 b,2009
WASP-15 b,2009
WASP-16 b,2009
WASP-16 b,2009
WASP-16 b,2009
WASP-16 b,2009
WASP-16 b,2009
WASP-16 b,2009
WASP-16 b,2009
WASP-16 b,2009
WASP-16 b,2009
WASP-16 b,2009
WASP-17 b,2009
WASP-17 b,2009
WASP-17 b,2009
WASP-17 b,2009
WASP-17 b,2009
WASP-17 b,2009
WASP-17 b,2009
WASP-17 b,2009
WASP-17 b,2009
WASP-17 b,2009
WASP-17 b,2009
WASP-17 b,2009
WASP-17 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-18 b,2009
WASP-19 b,2009
WASP-19 b,2009
WASP-19 b,2009
WASP-19 b,2009
WASP-19 b,2009
WASP-19 b,2009
WASP-19 b,2009
WASP-19 b,2009
WASP-19 b,2009
WASP-19 b,2009
WASP-19 b,2009
WASP-19 b,2009
WASP-19 b,2009
WASP-19 b,2009
WASP-6 b,2009
WASP-6 b,2009
WASP-6 b,2009
WASP-6 b,2009
WASP-6 b,2009
WASP-6 b,2009
WASP-6 b,2009
WASP-6 b,2009
WASP-6 b,2009
WASP-6 b,2009
gam1 Leo b,2009
24 Sex b,2010
24 Sex c,2010
2MASS J04414489+2301513 b,2010
CoRoT-10 b,2010
CoRoT-10 b,2010
CoRoT-10 b,2010
CoRoT-11 b,2010
CoRoT-11 b,2010
CoRoT-11 b,2010
CoRoT-11 b,2010
CoRoT-11 b,2010
CoRoT-12 b,2010
CoRoT-12 b,2010
CoRoT-12 b,2010
CoRoT-12 b,2010
CoRoT-12 b,2010
CoRoT-12 b,2010
CoRoT-13 b,2010
CoRoT-13 b,2010
CoRoT-13 b,2010
CoRoT-13 b,2010
CoRoT-13 b,2010
CoRoT-14 b,2010
CoRoT-14 b,2010
CoRoT-14 b,2010
CoRoT-8 b,2010
CoRoT-8 b,2010
CoRoT-8 b,2010
CoRoT-8 b,2010
GJ 1148 b,2010
GJ 1148 b,2010
GJ 1148 b,2010
GJ 3634 b,2010
GJ 676 A b,2010
GJ 676 A b,2010
GJ 676 A b,2010
GJ 676 A b,2010
GJ 676 A b,2010
GJ 876 e,2010
GJ 876 e,2010
GJ 876 e,2010
GSC 06214-00210 b,2010
GSC 06214-00210 b,2010
GSC 06214-00210 b,2010
GSC 06214-00210 b,2010
HAT-P-14 b,2010
HAT-P-14 b,2010
HAT-P-14 b,2010
HAT-P-14 b,2010
HAT-P-14 b,2010
HAT-P-14 b,2010
HAT-P-14 b,2010
HAT-P-14 b,2010
HAT-P-14 b,2010
HAT-P-14 b,2010
HAT-P-14 b,2010
HAT-P-14 b,2010
HAT-P-15 b,2010
HAT-P-15 b,2010
HAT-P-15 b,2010
HAT-P-15 b,2010
HAT-P-15 b,2010
HAT-P-15 b,2010
HAT-P-16 b,2010
HAT-P-16 b,2010
HAT-P-16 b,2010
HAT-P-16 b,2010
HAT-P-16 b,2010
HAT-P-16 b,2010
HAT-P-16 b,2010
HAT-P-16 b,2010
HAT-P-16 b,2010
HAT-P-17 b,2010
HAT-P-17 b,2010
HAT-P-17 b,2010
HAT-P-17 b,2010
HAT-P-17 b,2010
HAT-P-17 b,2010
HAT-P-17 b,2010
HAT-P-17 b,2010
HAT-P-17 c,2010
HAT-P-17 c,2010
HAT-P-17 c,2010
HAT-P-18 b,2010
HAT-P-18 b,2010
HAT-P-18 b,2010
HAT-P-18 b,2010
HAT-P-18 b,2010
HAT-P-18 b,2010
HAT-P-18 b,2010
HAT-P-18 b,2010
HAT-P-18 b,2010
HAT-P-18 b,2010
HAT-P-18 b,2010
HAT-P-19 b,2010
HAT-P-19 b,2010
HAT-P-19 b,2010
HAT-P-19 b,2010
HAT-P-19 b,2010
HAT-P-19 b,2010
HAT-P-20 b,2010
HAT-P-20 b,2010
HAT-P-20 b,2010
HAT-P-20 b,2010
HAT-P-20 b,2010
HAT-P-20 b,2010
HAT-P-20 b,2010
HAT-P-20 b,2010
HAT-P-20 b,2010
HAT-P-21 b,2010
HAT-P-21 b,2010
HAT-P-21 b,2010
HAT-P-21 b,2010
HAT-P-21 b,2010
HAT-P-21 b,2010
HAT-P-22 b,2010
HAT-P-22 b,2010
HAT-P-22 b,2010
HAT-P-22 b,2010
HAT-P-22 b,2010
HAT-P-22 b,2010
HAT-P-22 b,2010
HAT-P-22 b,2010
HAT-P-22 b,2010
HAT-P-23 b,2010
HAT-P-23 b,2010
HAT-P-23 b,2010
HAT-P-23 b,2010
HAT-P-23 b,2010
HAT-P-23 b,2010
HAT-P-23 b,2010
HAT-P-23 b,2010
HAT-P-23 b,2010
HAT-P-23 b,2010
HAT-P-24 b,2010
HAT-P-24 b,2010
HAT-P-24 b,2010
HAT-P-24 b,2010
HAT-P-24 b,2010
HAT-P-24 b,2010
HAT-P-24 b,2010
HAT-P-24 b,2010
HAT-P-24 b,2010
HAT-P-25 b,2010
HAT-P-25 b,2010
HAT-P-25 b,2010
HAT-P-25 b,2010
HAT-P-25 b,2010
HAT-P-25 b,2010
HAT-P-25 b,2010
HAT-P-26 b,2010
HAT-P-26 b,2010
HAT-P-26 b,2010
HAT-P-26 b,2010
HAT-P-26 b,2010
HAT-P-26 b,2010
HAT-P-26 b,2010
HD 10180 c,2010
HD 10180 c,2010
HD 10180 d,2010
HD 10180 d,2010
HD 10180 e,2010
HD 10180 e,2010
HD 10180 f,2010
HD 10180 f,2010
HD 10180 g,2010
HD 10180 g,2010
HD 10180 h,2010
HD 10180 h,2010
HD 102365 b,2010
HD 102956 b,2010
HD 102956 b,2010
HD 102956 b,2010
HD 109246 b,2010
HD 109246 b,2010
HD 113538 b,2010
HD 113538 b,2010
HD 113538 c,2010
HD 113538 c,2010
HD 145457 b,2010
HD 145457 b,2010
HD 145457 b,2010
HD 1461 b,2010
HD 1461 b,2010
HD 1461 b,2010
HD 1461 b,2010
HD 156668 b,2010
HD 156668 b,2010
HD 156668 b,2010
HD 163607 b,2010
HD 163607 b,2010
HD 163607 b,2010
HD 163607 c,2010
HD 163607 c,2010
HD 163607 c,2010
HD 164509 b,2010
HD 164509 b,2010
HD 1690 b,2010
HD 1690 b,2010
HD 177830 c,2010
HD 177830 c,2010
HD 180314 b,2010
HD 180314 b,2010
HD 180314 b,2010
HD 200964 b,2010
HD 200964 b,2010
HD 200964 b,2010
HD 200964 c,2010
HD 200964 c,2010
HD 204313 b,2010
HD 204313 b,2010
HD 204313 b,2010
HD 204313 b,2010
HD 204313 b,2010
HD 218566 b,2010
HD 218566 b,2010
HD 218566 b,2010
HD 25171 b,2010
HD 25171 b,2010
HD 28254 b,2010
HD 31253 b,2010
HD 31253 b,2010
HD 31253 b,2010
HD 38283 b,2010
HD 38283 b,2010
HD 43197 b,2010
HD 43197 b,2010
HD 44219 b,2010
HD 8535 b,2010
HD 97658 b,2010
HD 97658 b,2010
HD 97658 b,2010
HD 97658 b,2010
HD 97658 b,2010
HD 97658 b,2010
HD 97658 b,2010
HD 97658 b,2010
HD 97658 b,2010
HD 97658 b,2010
HIP 12961 b,2010
HIP 12961 b,2010
HIP 78530 b,2010
HIP 78530 b,2010
HIP 78530 b,2010
HR 8799 e,2010
HR 8799 e,2010
HR 8799 e,2010
HR 8799 e,2010
KOI-217 b,2010
KOI-217 b,2010
KOI-217 b,2010
KOI-217 b,2010
KOI-217 b,2010
KOI-217 b,2010
KOI-217 b,2010
KOI-217 b,2010
KOI-217 b,2010
KOI-217 b,2010
KOI-217 b,2010
KOI-217 b,2010
Kepler-11 b,2010
Kepler-11 b,2010
Kepler-11 b,2010
Kepler-11 b,2010
Kepler-11 b,2010
Kepler-11 b,2010
Kepler-11 b,2010
Kepler-11 b,2010
Kepler-11 b,2010
Kepler-11 b,2010
Kepler-11 b,2010
Kepler-11 b,2010
Kepler-11 b,2010
Kepler-11 b,2010
Kepler-11 c,2010
Kepler-11 c,2010
Kepler-11 c,2010
Kepler-11 c,2010
Kepler-11 c,2010
Kepler-11 c,2010
Kepler-11 c,2010
Kepler-11 c,2010
Kepler-11 c,2010
Kepler-11 c,2010
Kepler-11 c,2010
Kepler-11 c,2010
Kepler-11 c,2010
Kepler-11 c,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 d,2010
Kepler-11 e,2010
Kepler-11 e,2010
Kepler-11 e,2010
Kepler-11 e,2010
Kepler-11 e,2010
Kepler-11 e,2010
Kepler-11 e,2010
Kepler-11 e,2010
Kepler-11 e,2010
Kepler-11 e,2010
Kepler-11 e,2010
Kepler-11 e,2010
Kepler-11 e,2010
Kepler-11 e,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 f,2010
Kepler-11 g,2010
Kepler-11 g,2010
Kepler-11 g,2010
Kepler-11 g,2010
Kepler-11 g,2010
Kepler-11 g,2010
Kepler-11 g,2010
Kepler-11 g,2010
Kepler-11 g,2010
Kepler-11 g,2010
Kepler-11 g,2010
Kepler-11 g,2010
Kepler-11 g,2010
Kepler-40 b,2010
Kepler-40 b,2010
Kepler-40 b,2010
Kepler-40 b,2010
Kepler-40 b,2010
Kepler-40 b,2010
Kepler-40 b,2010
Kepler-40 b,2010
Kepler-40 b,2010
Kepler-40 b,2010
Kepler-40 b,2010
Kepler-40 b,2010
Kepler-40 b,2010
Kepler-40 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-8 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 b,2010
Kepler-9 c,2010
Kepler-9 c,2010
Kepler-9 c,2010
Kepler-9 c,2010
Kepler-9 c,2010
Kepler-9 c,2010
Kepler-9 c,2010
Kepler-9 c,2010
Kepler-9 c,2010
Kepler-9 c,2010
Kepler-9 c,2010
Kepler-9 d,2010
Kepler-9 d,2010
Kepler-9 d,2010
Kepler-9 d,2010
Kepler-9 d,2010
Kepler-9 d,2010
MOA-2009-BLG-319L b,2010
MOA-2009-BLG-319L b,2010
MOA-2009-BLG-387L b,2010
MOA-2009-BLG-387L b,2010
NN Ser c,2010
NN Ser c,2010
NN Ser d,2010
NN Ser d,2010
Qatar-1 b,2010
Qatar-1 b,2010
Qatar-1 b,2010
Qatar-1 b,2010
Qatar-1 b,2010
Qatar-1 b,2010
Qatar-1 b,2010
Qatar-1 b,2010
Qatar-1 b,2010
Qatar-1 b,2010
Qatar-1 b,2010
Qatar-1 b,2010
Qatar-1 b,2010
Qatar-1 b,2010
Ross 458 c,2010
Ross 458 c,2010
SR 12 AB c,2010
WASP-21 b,2010
WASP-21 b,2010
WASP-21 b,2010
WASP-21 b,2010
WASP-21 b,2010
WASP-21 b,2010
WASP-21 b,2010
WASP-21 b,2010
WASP-21 b,2010
WASP-22 b,2010
WASP-22 b,2010
WASP-22 b,2010
WASP-22 b,2010
WASP-22 b,2010
WASP-22 b,2010
WASP-22 b,2010
